Trained Samples, Block Average Training Error
233750,0.08775256
234000,0.076097952
234250,0.059269472
234500,0.139066862
234750,0.105988139
235000,0.088280481
235250,0.051509176
235500,0.070977949
235750,0.075244617
236000,0.093933685
236250,0.132747784
236500,0.08481636
236750,0.024402183
237000,0.116468118
237250,0.087721775
237500,0.137470541
237750,0.114333827
238000,0.067695301
238250,0.059209008
238500,0.101730406
238750,0.06018966
239000,0.143138288
239250,0.02103692
239500,0.063245802
239750,0.113045721
240000,0.035618499
240250,0.062344686
240500,0.084240878
240750,0.083491983
241000,0.091799561
241250,0.064948578
241500,0.044076121
241750,0.092180667
242000,0.074337376
242250,0.049505297
242500,0.034787966
242750,0.073963444
243000,0.066233062
243250,0.107090668
243500,0.059674942
243750,0.056181908
244000,0.081663455
244250,0.067867663
244500,0.063549459
244750,0.044337574
245000,0.04574304
245250,0.074171798
245500,0.051409994
245750,0.054393459
246000,0.070207237
246250,0.070488864
246500,0.075564853
246750,0.092067263
247000,0.094053173
247250,0.06182896
247500,0.079135899
247750,0.07836263
248000,0.027023832
248250,0.065016822
248500,0.096510842
248750,0.112672021
249000,0.088085233
249250,0.08105873
