Trained Samples, Block Average Training Error
387250,0.149293823
387500,0.099020952
387750,0.162946808
388000,0.149891402
388250,0.135765708
388500,0.17320909
388750,0.140897342
389000,0.189794724
389250,0.131998349
389500,0.165311878
389750,0.179816065
390000,0.136275781
390250,0.104940712
390500,0.061261619
390750,0.188633265
391000,0.195102192
391250,0.1015779
391500,0.101245408
391750,0.13112973
392000,0.098953336
392250,0.14672081
392500,0.208765705
392750,0.200053173
393000,0.129450025
393250,0.144663236
393500,0.113831472
393750,0.113931726
394000,0.167605236
394250,0.165183629
394500,0.104325012
394750,0.229708478
395000,0.119072575
395250,0.146950345
395500,0.154954173
395750,0.104720194
396000,0.088643236
396250,0.11416032
396500,0.098936543
396750,0.094293225
397000,0.070511666
397250,0.087210212
397500,0.101623914
397750,0.118925937
398000,0.093056665
398250,0.1223451
398500,0.129076188
398750,0.220555791
399000,0.181830961
399250,0.156176821
399500,0.075421197
399750,0.143900283
400000,0.085394948
400250,0.162374119
400500,0.138551644
400750,0.254928959
401000,0.170578245
401250,0.120248262
401500,0.196504938
401750,0.13197382
402000,0.083809664
402250,0.11582601
402500,0.068451749
402750,0.191984309
403000,0.198111704
403250,0.166446626
403500,0.18065108
403750,0.067935619
404000,0.104002169
404250,0.155273887
404500,0.064597449
404750,0.079158475
405000,0.170367309
405250,0.058902076
405500,0.165199616
405750,0.078742578
406000,0.089047376
406250,0.151805983
406500,0.068376181
406750,0.105951625
407000,0.142531981
407250,0.104745597
407500,0.101987324
407750,0.135401063
408000,0.107762553
408250,0.072897969
408500,0.129053009
408750,0.072868777
409000,0.176067591
409250,0.139883846
409500,0.124240283
409750,0.152147751
410000,0.055834221
410250,0.120975839
410500,0.197853789
410750,0.109662937
411000,0.164553769
411250,0.082795107
411500,0.126216348
411750,0.155609022
412000,0.130841504
412250,0.123463303
412500,0.162863829
412750,0.120370004
413000,0.105810748
413250,0.089582781
413500,0.052530916
413750,0.14477812
414000,0.085376878
414250,0.064756888
414500,0.064612077
414750,0.266294662
415000,0.138374241
415250,0.097791534
415500,0.21506038
415750,0.198630841
416000,0.171889985
416250,0.123096852
416500,0.086224558
416750,0.075633643
417000,0.157545489
417250,0.225669852
417500,0.111261067
417750,0.08071486
418000,0.111839627
418250,0.116622518
418500,0.146626162
418750,0.092981326
419000,0.158342493
419250,0.063261279
419500,0.113793121
419750,0.118610652
420000,0.142477757
420250,0.102519416
420500,0.099020218
420750,0.074217373
421000,0.157980256
421250,0.100579335
421500,0.16074013
421750,0.128354947
422000,0.180674284
422250,0.08422572
422500,0.130916056
422750,0.157505266
423000,0.135197122
423250,0.226514361
423500,0.124433158
423750,0.172608801
424000,0.123348698
424250,0.218022982
424500,0.08947067
424750,0.118868281
425000,0.155806168
425250,0.123880519
425500,0.171276063
425750,0.149133258
426000,0.173231467
426250,0.123430065
426500,0.076235209
426750,0.085973709
427000,0.123690687
427250,0.109315471
427500,0.077325674
427750,0.092087861
428000,0.163482758
428250,0.138164722
428500,0.137563777
428750,0.172195419
429000,0.092241539
429250,0.099437242
429500,0.146491953
429750,0.173598765
430000,0.114598349
430250,0.132573451
430500,0.174688488
430750,0.210870887
431000,0.161540574
431250,0.125845386
431500,0.118677225
431750,0.098304687
432000,0.125099294
432250,0.093736571
432500,0.122077194
432750,0.127865838
433000,0.111871397
433250,0.204544307
433500,0.126131687
433750,0.130554765
434000,0.112047601
434250,0.312208776
434500,0.131282388
434750,0.127774822
435000,0.112407775
435250,0.20513593
435500,0.200541975
435750,0.090540955
436000,0.156532739
436250,0.120739542
436500,0.15698636
436750,0.204813783
437000,0.125825292
437250,0.152247564
